"","Zip_Code","Year_Month","Company","Count","Date","StationRebate"
"1",20464,"2020/07","Southern Maryland Electric Cooperative Inc.",0,2020-07-01,0
"2",20464,"2020/08","Southern Maryland Electric Cooperative Inc.",0,2020-08-01,0
"3",20464,"2020/09","Southern Maryland Electric Cooperative Inc.",0,2020-09-01,0
"4",20464,"2020/10","Southern Maryland Electric Cooperative Inc.",0,2020-10-01,0
"5",20464,"2020/11","Southern Maryland Electric Cooperative Inc.",0,2020-11-01,0
"6",20464,"2020/12","Southern Maryland Electric Cooperative Inc.",0,2020-12-01,0
"7",20464,"2021/01","Southern Maryland Electric Cooperative Inc.",0,2021-01-01,0
"8",20464,"2021/02","Southern Maryland Electric Cooperative Inc.",0,2021-02-01,0
"9",20464,"2021/03","Southern Maryland Electric Cooperative Inc.",0,2021-03-01,1
"10",20464,"2021/04","Southern Maryland Electric Cooperative Inc.",0,2021-04-01,1
"11",20464,"2021/05","Southern Maryland Electric Cooperative Inc.",0,2021-05-01,1
"12",20464,"2021/06","Southern Maryland Electric Cooperative Inc.",0,2021-06-01,1
"13",20464,"2021/07","Southern Maryland Electric Cooperative Inc.",0,2021-07-01,1
"14",20464,"2021/08","Southern Maryland Electric Cooperative Inc.",0,2021-08-01,1
"15",20464,"2021/09","Southern Maryland Electric Cooperative Inc.",0,2021-09-01,1
"16",20464,"2021/10","Southern Maryland Electric Cooperative Inc.",0,2021-10-01,1
"17",20464,"2021/11","Southern Maryland Electric Cooperative Inc.",0,2021-11-01,1
"18",20464,"2021/12","Southern Maryland Electric Cooperative Inc.",0,2021-12-01,1
"19",20464,"2022/01","Southern Maryland Electric Cooperative Inc.",0,2022-01-01,1
"20",20464,"2022/02","Southern Maryland Electric Cooperative Inc.",0,2022-02-01,1
"21",20464,"2022/03","Southern Maryland Electric Cooperative Inc.",0,2022-03-01,1
"22",20464,"2022/04","Southern Maryland Electric Cooperative Inc.",0,2022-04-01,1
"23",20464,"2022/05","Southern Maryland Electric Cooperative Inc.",0,2022-05-01,1
"24",20464,"2022/06","Southern Maryland Electric Cooperative Inc.",0,2022-06-01,1
"25",20464,"2022/07","Southern Maryland Electric Cooperative Inc.",0,2022-07-01,1
"26",20464,"2022/08","Southern Maryland Electric Cooperative Inc.",0,2022-08-01,1
"27",20464,"2022/09","Southern Maryland Electric Cooperative Inc.",0,2022-09-01,1
"28",20464,"2022/10","Southern Maryland Electric Cooperative Inc.",0,2022-10-01,1
"29",20464,"2022/11","Southern Maryland Electric Cooperative Inc.",0,2022-11-01,1
"30",20464,"2022/12","Southern Maryland Electric Cooperative Inc.",0,2022-12-01,1
"31",20464,"2023/01","Southern Maryland Electric Cooperative Inc.",0,2023-01-01,1
"32",20464,"2023/02","Southern Maryland Electric Cooperative Inc.",0,2023-02-01,1
"33",20464,"2023/03","Southern Maryland Electric Cooperative Inc.",0,2023-03-01,1
"34",20464,"2023/04","Southern Maryland Electric Cooperative Inc.",0,2023-04-01,1
"35",20464,"2023/05","Southern Maryland Electric Cooperative Inc.",0,2023-05-01,1
"36",20464,"2023/06","Southern Maryland Electric Cooperative Inc.",0,2023-06-01,1
"37",20464,"2023/07","Southern Maryland Electric Cooperative Inc.",0,2023-07-01,1
"38",20464,"2023/08","Southern Maryland Electric Cooperative Inc.",0,2023-08-01,1
"39",20464,"2023/09","Southern Maryland Electric Cooperative Inc.",0,2023-09-01,1
"40",20464,"2023/10","Southern Maryland Electric Cooperative Inc.",0,2023-10-01,1
"41",20464,"2023/11","Southern Maryland Electric Cooperative Inc.",0,2023-11-01,1
"42",20464,"2023/12","Southern Maryland Electric Cooperative Inc.",0,2023-12-01,1
"43",20464,"2024/01","Southern Maryland Electric Cooperative Inc.",0,2024-01-01,1
"44",20464,"2024/02","Southern Maryland Electric Cooperative Inc.",0,2024-02-01,1
"45",20464,"2024/03","Southern Maryland Electric Cooperative Inc.",0,2024-03-01,1
"46",20464,"2024/04","Southern Maryland Electric Cooperative Inc.",0,2024-04-01,1
"47",20464,"2024/05","Southern Maryland Electric Cooperative Inc.",0,2024-05-01,1
"48",20464,"2024/06","Southern Maryland Electric Cooperative Inc.",0,2024-06-01,1
"49",20464,"2024/07","Southern Maryland Electric Cooperative Inc.",0,2024-07-01,1
"50",20464,"2024/08","Southern Maryland Electric Cooperative Inc.",0,2024-08-01,1
"51",20601,"2020/07","Southern Maryland Electric Cooperative Inc.",45,2020-07-01,0
"52",20601,"2020/08","Southern Maryland Electric Cooperative Inc.",45,2020-08-01,0
"53",20601,"2020/09","Southern Maryland Electric Cooperative Inc.",44,2020-09-01,0
"54",20601,"2020/10","Southern Maryland Electric Cooperative Inc.",43,2020-10-01,0
"55",20601,"2020/11","Southern Maryland Electric Cooperative Inc.",43,2020-11-01,0
"56",20601,"2020/12","Southern Maryland Electric Cooperative Inc.",43,2020-12-01,0
"57",20601,"2021/01","Southern Maryland Electric Cooperative Inc.",48,2021-01-01,0
"58",20601,"2021/02","Southern Maryland Electric Cooperative Inc.",50,2021-02-01,0
"59",20601,"2021/03","Southern Maryland Electric Cooperative Inc.",53,2021-03-01,1
"60",20601,"2021/04","Southern Maryland Electric Cooperative Inc.",54,2021-04-01,1
"61",20601,"2021/05","Southern Maryland Electric Cooperative Inc.",59,2021-05-01,1
"62",20601,"2021/06","Southern Maryland Electric Cooperative Inc.",60,2021-06-01,1
"63",20601,"2021/07","Southern Maryland Electric Cooperative Inc.",63,2021-07-01,1
"64",20601,"2021/08","Southern Maryland Electric Cooperative Inc.",68,2021-08-01,1
"65",20601,"2021/09","Southern Maryland Electric Cooperative Inc.",74,2021-09-01,1
"66",20601,"2021/10","Southern Maryland Electric Cooperative Inc.",79,2021-10-01,1
"67",20601,"2021/11","Southern Maryland Electric Cooperative Inc.",83,2021-11-01,1
"68",20601,"2021/12","Southern Maryland Electric Cooperative Inc.",84,2021-12-01,1
"69",20601,"2022/01","Southern Maryland Electric Cooperative Inc.",86,2022-01-01,1
"70",20601,"2022/02","Southern Maryland Electric Cooperative Inc.",87,2022-02-01,1
"71",20601,"2022/03","Southern Maryland Electric Cooperative Inc.",91,2022-03-01,1
"72",20601,"2022/04","Southern Maryland Electric Cooperative Inc.",98,2022-04-01,1
"73",20601,"2022/05","Southern Maryland Electric Cooperative Inc.",104,2022-05-01,1
"74",20601,"2022/06","Southern Maryland Electric Cooperative Inc.",107,2022-06-01,1
"75",20601,"2022/07","Southern Maryland Electric Cooperative Inc.",109,2022-07-01,1
"76",20601,"2022/08","Southern Maryland Electric Cooperative Inc.",111,2022-08-01,1
"77",20601,"2022/09","Southern Maryland Electric Cooperative Inc.",113,2022-09-01,1
"78",20601,"2022/10","Southern Maryland Electric Cooperative Inc.",114,2022-10-01,1
"79",20601,"2022/11","Southern Maryland Electric Cooperative Inc.",125,2022-11-01,1
"80",20601,"2022/12","Southern Maryland Electric Cooperative Inc.",129,2022-12-01,1
"81",20601,"2023/01","Southern Maryland Electric Cooperative Inc.",131,2023-01-01,1
"82",20601,"2023/02","Southern Maryland Electric Cooperative Inc.",131,2023-02-01,1
"83",20601,"2023/03","Southern Maryland Electric Cooperative Inc.",135,2023-03-01,1
"84",20601,"2023/04","Southern Maryland Electric Cooperative Inc.",137,2023-04-01,1
"85",20601,"2023/05","Southern Maryland Electric Cooperative Inc.",144,2023-05-01,1
"86",20601,"2023/06","Southern Maryland Electric Cooperative Inc.",153,2023-06-01,1
"87",20601,"2023/07","Southern Maryland Electric Cooperative Inc.",155,2023-07-01,1
"88",20601,"2023/08","Southern Maryland Electric Cooperative Inc.",165,2023-08-01,1
"89",20601,"2023/09","Southern Maryland Electric Cooperative Inc.",176,2023-09-01,1
"90",20601,"2023/10","Southern Maryland Electric Cooperative Inc.",186,2023-10-01,1
"91",20601,"2023/11","Southern Maryland Electric Cooperative Inc.",197,2023-11-01,1
"92",20601,"2023/12","Southern Maryland Electric Cooperative Inc.",198,2023-12-01,1
"93",20601,"2024/01","Southern Maryland Electric Cooperative Inc.",206,2024-01-01,1
"94",20601,"2024/02","Southern Maryland Electric Cooperative Inc.",213,2024-02-01,1
"95",20601,"2024/03","Southern Maryland Electric Cooperative Inc.",226,2024-03-01,1
"96",20601,"2024/04","Southern Maryland Electric Cooperative Inc.",239,2024-04-01,1
"97",20601,"2024/05","Southern Maryland Electric Cooperative Inc.",256,2024-05-01,1
"98",20601,"2024/06","Southern Maryland Electric Cooperative Inc.",274,2024-06-01,1
"99",20601,"2024/07","Southern Maryland Electric Cooperative Inc.",300,2024-07-01,1
"100",20601,"2024/08","Southern Maryland Electric Cooperative Inc.",324,2024-08-01,1
"101",20602,"2020/07","Southern Maryland Electric Cooperative Inc.",50,2020-07-01,0
"102",20602,"2020/08","Southern Maryland Electric Cooperative Inc.",50,2020-08-01,0
"103",20602,"2020/09","Southern Maryland Electric Cooperative Inc.",51,2020-09-01,0
"104",20602,"2020/10","Southern Maryland Electric Cooperative Inc.",51,2020-10-01,0
"105",20602,"2020/11","Southern Maryland Electric Cooperative Inc.",55,2020-11-01,0
"106",20602,"2020/12","Southern Maryland Electric Cooperative Inc.",57,2020-12-01,0
"107",20602,"2021/01","Southern Maryland Electric Cooperative Inc.",60,2021-01-01,0
"108",20602,"2021/02","Southern Maryland Electric Cooperative Inc.",62,2021-02-01,0
"109",20602,"2021/03","Southern Maryland Electric Cooperative Inc.",67,2021-03-01,1
"110",20602,"2021/04","Southern Maryland Electric Cooperative Inc.",74,2021-04-01,1
"111",20602,"2021/05","Southern Maryland Electric Cooperative Inc.",73,2021-05-01,1
"112",20602,"2021/06","Southern Maryland Electric Cooperative Inc.",79,2021-06-01,1
"113",20602,"2021/07","Southern Maryland Electric Cooperative Inc.",82,2021-07-01,1
"114",20602,"2021/08","Southern Maryland Electric Cooperative Inc.",80,2021-08-01,1
"115",20602,"2021/09","Southern Maryland Electric Cooperative Inc.",79,2021-09-01,1
"116",20602,"2021/10","Southern Maryland Electric Cooperative Inc.",82,2021-10-01,1
"117",20602,"2021/11","Southern Maryland Electric Cooperative Inc.",84,2021-11-01,1
"118",20602,"2021/12","Southern Maryland Electric Cooperative Inc.",86,2021-12-01,1
"119",20602,"2022/01","Southern Maryland Electric Cooperative Inc.",86,2022-01-01,1
"120",20602,"2022/02","Southern Maryland Electric Cooperative Inc.",88,2022-02-01,1
"121",20602,"2022/03","Southern Maryland Electric Cooperative Inc.",88,2022-03-01,1
"122",20602,"2022/04","Southern Maryland Electric Cooperative Inc.",93,2022-04-01,1
"123",20602,"2022/05","Southern Maryland Electric Cooperative Inc.",96,2022-05-01,1
"124",20602,"2022/06","Southern Maryland Electric Cooperative Inc.",104,2022-06-01,1
"125",20602,"2022/07","Southern Maryland Electric Cooperative Inc.",108,2022-07-01,1
"126",20602,"2022/08","Southern Maryland Electric Cooperative Inc.",119,2022-08-01,1
"127",20602,"2022/09","Southern Maryland Electric Cooperative Inc.",124,2022-09-01,1
"128",20602,"2022/10","Southern Maryland Electric Cooperative Inc.",126,2022-10-01,1
"129",20602,"2022/11","Southern Maryland Electric Cooperative Inc.",130,2022-11-01,1
"130",20602,"2022/12","Southern Maryland Electric Cooperative Inc.",135,2022-12-01,1
"131",20602,"2023/01","Southern Maryland Electric Cooperative Inc.",135,2023-01-01,1
"132",20602,"2023/02","Southern Maryland Electric Cooperative Inc.",140,2023-02-01,1
"133",20602,"2023/03","Southern Maryland Electric Cooperative Inc.",136,2023-03-01,1
"134",20602,"2023/04","Southern Maryland Electric Cooperative Inc.",150,2023-04-01,1
"135",20602,"2023/05","Southern Maryland Electric Cooperative Inc.",159,2023-05-01,1
"136",20602,"2023/06","Southern Maryland Electric Cooperative Inc.",165,2023-06-01,1
"137",20602,"2023/07","Southern Maryland Electric Cooperative Inc.",174,2023-07-01,1
"138",20602,"2023/08","Southern Maryland Electric Cooperative Inc.",175,2023-08-01,1
"139",20602,"2023/09","Southern Maryland Electric Cooperative Inc.",186,2023-09-01,1
"140",20602,"2023/10","Southern Maryland Electric Cooperative Inc.",189,2023-10-01,1
"141",20602,"2023/11","Southern Maryland Electric Cooperative Inc.",190,2023-11-01,1
"142",20602,"2023/12","Southern Maryland Electric Cooperative Inc.",198,2023-12-01,1
"143",20602,"2024/01","Southern Maryland Electric Cooperative Inc.",200,2024-01-01,1
"144",20602,"2024/02","Southern Maryland Electric Cooperative Inc.",212,2024-02-01,1
"145",20602,"2024/03","Southern Maryland Electric Cooperative Inc.",214,2024-03-01,1
"146",20602,"2024/04","Southern Maryland Electric Cooperative Inc.",217,2024-04-01,1
"147",20602,"2024/05","Southern Maryland Electric Cooperative Inc.",227,2024-05-01,1
"148",20602,"2024/06","Southern Maryland Electric Cooperative Inc.",230,2024-06-01,1
"149",20602,"2024/07","Southern Maryland Electric Cooperative Inc.",248,2024-07-01,1
"150",20602,"2024/08","Southern Maryland Electric Cooperative Inc.",253,2024-08-01,1
"151",20603,"2020/07","Southern Maryland Electric Cooperative Inc.",93,2020-07-01,0
"152",20603,"2020/08","Southern Maryland Electric Cooperative Inc.",97,2020-08-01,0
"153",20603,"2020/09","Southern Maryland Electric Cooperative Inc.",99,2020-09-01,0
"154",20603,"2020/10","Southern Maryland Electric Cooperative Inc.",105,2020-10-01,0
"155",20603,"2020/11","Southern Maryland Electric Cooperative Inc.",109,2020-11-01,0
"156",20603,"2020/12","Southern Maryland Electric Cooperative Inc.",110,2020-12-01,0
"157",20603,"2021/01","Southern Maryland Electric Cooperative Inc.",116,2021-01-01,0
"158",20603,"2021/02","Southern Maryland Electric Cooperative Inc.",119,2021-02-01,0
"159",20603,"2021/03","Southern Maryland Electric Cooperative Inc.",122,2021-03-01,1
"160",20603,"2021/04","Southern Maryland Electric Cooperative Inc.",127,2021-04-01,1
"161",20603,"2021/05","Southern Maryland Electric Cooperative Inc.",129,2021-05-01,1
"162",20603,"2021/06","Southern Maryland Electric Cooperative Inc.",135,2021-06-01,1
"163",20603,"2021/07","Southern Maryland Electric Cooperative Inc.",133,2021-07-01,1
"164",20603,"2021/08","Southern Maryland Electric Cooperative Inc.",144,2021-08-01,1
"165",20603,"2021/09","Southern Maryland Electric Cooperative Inc.",147,2021-09-01,1
"166",20603,"2021/10","Southern Maryland Electric Cooperative Inc.",151,2021-10-01,1
"167",20603,"2021/11","Southern Maryland Electric Cooperative Inc.",154,2021-11-01,1
"168",20603,"2021/12","Southern Maryland Electric Cooperative Inc.",154,2021-12-01,1
"169",20603,"2022/01","Southern Maryland Electric Cooperative Inc.",160,2022-01-01,1
"170",20603,"2022/02","Southern Maryland Electric Cooperative Inc.",165,2022-02-01,1
"171",20603,"2022/03","Southern Maryland Electric Cooperative Inc.",168,2022-03-01,1
"172",20603,"2022/04","Southern Maryland Electric Cooperative Inc.",174,2022-04-01,1
"173",20603,"2022/05","Southern Maryland Electric Cooperative Inc.",179,2022-05-01,1
"174",20603,"2022/06","Southern Maryland Electric Cooperative Inc.",186,2022-06-01,1
"175",20603,"2022/07","Southern Maryland Electric Cooperative Inc.",193,2022-07-01,1
"176",20603,"2022/08","Southern Maryland Electric Cooperative Inc.",198,2022-08-01,1
"177",20603,"2022/09","Southern Maryland Electric Cooperative Inc.",205,2022-09-01,1
"178",20603,"2022/10","Southern Maryland Electric Cooperative Inc.",219,2022-10-01,1
"179",20603,"2022/11","Southern Maryland Electric Cooperative Inc.",241,2022-11-01,1
"180",20603,"2022/12","Southern Maryland Electric Cooperative Inc.",248,2022-12-01,1
"181",20603,"2023/01","Southern Maryland Electric Cooperative Inc.",254,2023-01-01,1
"182",20603,"2023/02","Southern Maryland Electric Cooperative Inc.",259,2023-02-01,1
"183",20603,"2023/03","Southern Maryland Electric Cooperative Inc.",271,2023-03-01,1
"184",20603,"2023/04","Southern Maryland Electric Cooperative Inc.",286,2023-04-01,1
"185",20603,"2023/05","Southern Maryland Electric Cooperative Inc.",293,2023-05-01,1
"186",20603,"2023/06","Southern Maryland Electric Cooperative Inc.",307,2023-06-01,1
"187",20603,"2023/07","Southern Maryland Electric Cooperative Inc.",313,2023-07-01,1
"188",20603,"2023/08","Southern Maryland Electric Cooperative Inc.",332,2023-08-01,1
"189",20603,"2023/09","Southern Maryland Electric Cooperative Inc.",344,2023-09-01,1
"190",20603,"2023/10","Southern Maryland Electric Cooperative Inc.",357,2023-10-01,1
"191",20603,"2023/11","Southern Maryland Electric Cooperative Inc.",365,2023-11-01,1
"192",20603,"2023/12","Southern Maryland Electric Cooperative Inc.",376,2023-12-01,1
"193",20603,"2024/01","Southern Maryland Electric Cooperative Inc.",389,2024-01-01,1
"194",20603,"2024/02","Southern Maryland Electric Cooperative Inc.",399,2024-02-01,1
"195",20603,"2024/03","Southern Maryland Electric Cooperative Inc.",416,2024-03-01,1
"196",20603,"2024/04","Southern Maryland Electric Cooperative Inc.",426,2024-04-01,1
"197",20603,"2024/05","Southern Maryland Electric Cooperative Inc.",442,2024-05-01,1
"198",20603,"2024/06","Southern Maryland Electric Cooperative Inc.",472,2024-06-01,1
"199",20603,"2024/07","Southern Maryland Electric Cooperative Inc.",507,2024-07-01,1
"200",20603,"2024/08","Southern Maryland Electric Cooperative Inc.",539,2024-08-01,1
"201",20606,"2020/07","Southern Maryland Electric Cooperative Inc.",1,2020-07-01,0
"202",20606,"2020/08","Southern Maryland Electric Cooperative Inc.",1,2020-08-01,0
"203",20606,"2020/09","Southern Maryland Electric Cooperative Inc.",1,2020-09-01,0
"204",20606,"2020/10","Southern Maryland Electric Cooperative Inc.",1,2020-10-01,0
"205",20606,"2020/11","Southern Maryland Electric Cooperative Inc.",1,2020-11-01,0
"206",20606,"2020/12","Southern Maryland Electric Cooperative Inc.",1,2020-12-01,0
"207",20606,"2021/01","Southern Maryland Electric Cooperative Inc.",1,2021-01-01,0
"208",20606,"2021/02","Southern Maryland Electric Cooperative Inc.",1,2021-02-01,0
"209",20606,"2021/03","Southern Maryland Electric Cooperative Inc.",1,2021-03-01,1
"210",20606,"2021/04","Southern Maryland Electric Cooperative Inc.",1,2021-04-01,1
"211",20606,"2021/05","Southern Maryland Electric Cooperative Inc.",1,2021-05-01,1
"212",20606,"2021/06","Southern Maryland Electric Cooperative Inc.",1,2021-06-01,1
"213",20606,"2021/07","Southern Maryland Electric Cooperative Inc.",1,2021-07-01,1
"214",20606,"2021/08","Southern Maryland Electric Cooperative Inc.",1,2021-08-01,1
"215",20606,"2021/09","Southern Maryland Electric Cooperative Inc.",1,2021-09-01,1
"216",20606,"2021/10","Southern Maryland Electric Cooperative Inc.",1,2021-10-01,1
"217",20606,"2021/11","Southern Maryland Electric Cooperative Inc.",1,2021-11-01,1
"218",20606,"2021/12","Southern Maryland Electric Cooperative Inc.",1,2021-12-01,1
"219",20606,"2022/01","Southern Maryland Electric Cooperative Inc.",1,2022-01-01,1
"220",20606,"2022/02","Southern Maryland Electric Cooperative Inc.",1,2022-02-01,1
"221",20606,"2022/03","Southern Maryland Electric Cooperative Inc.",1,2022-03-01,1
"222",20606,"2022/04","Southern Maryland Electric Cooperative Inc.",1,2022-04-01,1
"223",20606,"2022/05","Southern Maryland Electric Cooperative Inc.",2,2022-05-01,1
"224",20606,"2022/06","Southern Maryland Electric Cooperative Inc.",2,2022-06-01,1
"225",20606,"2022/07","Southern Maryland Electric Cooperative Inc.",2,2022-07-01,1
"226",20606,"2022/08","Southern Maryland Electric Cooperative Inc.",2,2022-08-01,1
"227",20606,"2022/09","Southern Maryland Electric Cooperative Inc.",2,2022-09-01,1
"228",20606,"2022/10","Southern Maryland Electric Cooperative Inc.",2,2022-10-01,1
"229",20606,"2022/11","Southern Maryland Electric Cooperative Inc.",2,2022-11-01,1
"230",20606,"2022/12","Southern Maryland Electric Cooperative Inc.",3,2022-12-01,1
"231",20606,"2023/01","Southern Maryland Electric Cooperative Inc.",3,2023-01-01,1
"232",20606,"2023/02","Southern Maryland Electric Cooperative Inc.",3,2023-02-01,1
"233",20606,"2023/03","Southern Maryland Electric Cooperative Inc.",3,2023-03-01,1
"234",20606,"2023/04","Southern Maryland Electric Cooperative Inc.",3,2023-04-01,1
"235",20606,"2023/05","Southern Maryland Electric Cooperative Inc.",3,2023-05-01,1
"236",20606,"2023/06","Southern Maryland Electric Cooperative Inc.",4,2023-06-01,1
"237",20606,"2023/07","Southern Maryland Electric Cooperative Inc.",4,2023-07-01,1
"238",20606,"2023/08","Southern Maryland Electric Cooperative Inc.",4,2023-08-01,1
"239",20606,"2023/09","Southern Maryland Electric Cooperative Inc.",4,2023-09-01,1
"240",20606,"2023/10","Southern Maryland Electric Cooperative Inc.",4,2023-10-01,1
"241",20606,"2023/11","Southern Maryland Electric Cooperative Inc.",4,2023-11-01,1
"242",20606,"2023/12","Southern Maryland Electric Cooperative Inc.",4,2023-12-01,1
"243",20606,"2024/01","Southern Maryland Electric Cooperative Inc.",4,2024-01-01,1
"244",20606,"2024/02","Southern Maryland Electric Cooperative Inc.",4,2024-02-01,1
"245",20606,"2024/03","Southern Maryland Electric Cooperative Inc.",4,2024-03-01,1
"246",20606,"2024/04","Southern Maryland Electric Cooperative Inc.",4,2024-04-01,1
"247",20606,"2024/05","Southern Maryland Electric Cooperative Inc.",3,2024-05-01,1
"248",20606,"2024/06","Southern Maryland Electric Cooperative Inc.",3,2024-06-01,1
"249",20606,"2024/07","Southern Maryland Electric Cooperative Inc.",3,2024-07-01,1
"250",20606,"2024/08","Southern Maryland Electric Cooperative Inc.",3,2024-08-01,1
"251",20609,"2020/07","Southern Maryland Electric Cooperative Inc.",0,2020-07-01,0
"252",20609,"2020/08","Southern Maryland Electric Cooperative Inc.",0,2020-08-01,0
"253",20609,"2020/09","Southern Maryland Electric Cooperative Inc.",0,2020-09-01,0
"254",20609,"2020/10","Southern Maryland Electric Cooperative Inc.",0,2020-10-01,0
"255",20609,"2020/11","Southern Maryland Electric Cooperative Inc.",0,2020-11-01,0
"256",20609,"2020/12","Southern Maryland Electric Cooperative Inc.",0,2020-12-01,0
"257",20609,"2021/01","Southern Maryland Electric Cooperative Inc.",0,2021-01-01,0
"258",20609,"2021/02","Southern Maryland Electric Cooperative Inc.",0,2021-02-01,0
"259",20609,"2021/03","Southern Maryland Electric Cooperative Inc.",0,2021-03-01,1
"260",20609,"2021/04","Southern Maryland Electric Cooperative Inc.",0,2021-04-01,1
"261",20609,"2021/05","Southern Maryland Electric Cooperative Inc.",0,2021-05-01,1
"262",20609,"2021/06","Southern Maryland Electric Cooperative Inc.",0,2021-06-01,1
"263",20609,"2021/07","Southern Maryland Electric Cooperative Inc.",0,2021-07-01,1
"264",20609,"2021/08","Southern Maryland Electric Cooperative Inc.",0,2021-08-01,1
"265",20609,"2021/09","Southern Maryland Electric Cooperative Inc.",0,2021-09-01,1
"266",20609,"2021/10","Southern Maryland Electric Cooperative Inc.",0,2021-10-01,1
"267",20609,"2021/11","Southern Maryland Electric Cooperative Inc.",0,2021-11-01,1
"268",20609,"2021/12","Southern Maryland Electric Cooperative Inc.",1,2021-12-01,1
"269",20609,"2022/01","Southern Maryland Electric Cooperative Inc.",1,2022-01-01,1
"270",20609,"2022/02","Southern Maryland Electric Cooperative Inc.",1,2022-02-01,1
"271",20609,"2022/03","Southern Maryland Electric Cooperative Inc.",1,2022-03-01,1
"272",20609,"2022/04","Southern Maryland Electric Cooperative Inc.",1,2022-04-01,1
"273",20609,"2022/05","Southern Maryland Electric Cooperative Inc.",1,2022-05-01,1
"274",20609,"2022/06","Southern Maryland Electric Cooperative Inc.",3,2022-06-01,1
"275",20609,"2022/07","Southern Maryland Electric Cooperative Inc.",3,2022-07-01,1
"276",20609,"2022/08","Southern Maryland Electric Cooperative Inc.",3,2022-08-01,1
"277",20609,"2022/09","Southern Maryland Electric Cooperative Inc.",3,2022-09-01,1
"278",20609,"2022/10","Southern Maryland Electric Cooperative Inc.",3,2022-10-01,1
"279",20609,"2022/11","Southern Maryland Electric Cooperative Inc.",3,2022-11-01,1
"280",20609,"2022/12","Southern Maryland Electric Cooperative Inc.",3,2022-12-01,1
"281",20609,"2023/01","Southern Maryland Electric Cooperative Inc.",3,2023-01-01,1
"282",20609,"2023/02","Southern Maryland Electric Cooperative Inc.",3,2023-02-01,1
"283",20609,"2023/03","Southern Maryland Electric Cooperative Inc.",3,2023-03-01,1
"284",20609,"2023/04","Southern Maryland Electric Cooperative Inc.",3,2023-04-01,1
"285",20609,"2023/05","Southern Maryland Electric Cooperative Inc.",3,2023-05-01,1
"286",20609,"2023/06","Southern Maryland Electric Cooperative Inc.",3,2023-06-01,1
"287",20609,"2023/07","Southern Maryland Electric Cooperative Inc.",3,2023-07-01,1
"288",20609,"2023/08","Southern Maryland Electric Cooperative Inc.",3,2023-08-01,1
"289",20609,"2023/09","Southern Maryland Electric Cooperative Inc.",3,2023-09-01,1
"290",20609,"2023/10","Southern Maryland Electric Cooperative Inc.",3,2023-10-01,1
"291",20609,"2023/11","Southern Maryland Electric Cooperative Inc.",3,2023-11-01,1
"292",20609,"2023/12","Southern Maryland Electric Cooperative Inc.",3,2023-12-01,1
"293",20609,"2024/01","Southern Maryland Electric Cooperative Inc.",3,2024-01-01,1
"294",20609,"2024/02","Southern Maryland Electric Cooperative Inc.",4,2024-02-01,1
"295",20609,"2024/03","Southern Maryland Electric Cooperative Inc.",6,2024-03-01,1
"296",20609,"2024/04","Southern Maryland Electric Cooperative Inc.",6,2024-04-01,1
"297",20609,"2024/05","Southern Maryland Electric Cooperative Inc.",6,2024-05-01,1
"298",20609,"2024/06","Southern Maryland Electric Cooperative Inc.",6,2024-06-01,1
"299",20609,"2024/07","Southern Maryland Electric Cooperative Inc.",7,2024-07-01,1
"300",20609,"2024/08","Southern Maryland Electric Cooperative Inc.",7,2024-08-01,1
"301",20611,"2020/07","Southern Maryland Electric Cooperative Inc.",1,2020-07-01,0
"302",20611,"2020/08","Southern Maryland Electric Cooperative Inc.",1,2020-08-01,0
"303",20611,"2020/09","Southern Maryland Electric Cooperative Inc.",1,2020-09-01,0
"304",20611,"2020/10","Southern Maryland Electric Cooperative Inc.",1,2020-10-01,0
"305",20611,"2020/11","Southern Maryland Electric Cooperative Inc.",1,2020-11-01,0
"306",20611,"2020/12","Southern Maryland Electric Cooperative Inc.",1,2020-12-01,0
"307",20611,"2021/01","Southern Maryland Electric Cooperative Inc.",1,2021-01-01,0
"308",20611,"2021/02","Southern Maryland Electric Cooperative Inc.",1,2021-02-01,0
"309",20611,"2021/03","Southern Maryland Electric Cooperative Inc.",1,2021-03-01,1
"310",20611,"2021/04","Southern Maryland Electric Cooperative Inc.",1,2021-04-01,1
"311",20611,"2021/05","Southern Maryland Electric Cooperative Inc.",1,2021-05-01,1
"312",20611,"2021/06","Southern Maryland Electric Cooperative Inc.",1,2021-06-01,1
"313",20611,"2021/07","Southern Maryland Electric Cooperative Inc.",1,2021-07-01,1
"314",20611,"2021/08","Southern Maryland Electric Cooperative Inc.",1,2021-08-01,1
"315",20611,"2021/09","Southern Maryland Electric Cooperative Inc.",1,2021-09-01,1
"316",20611,"2021/10","Southern Maryland Electric Cooperative Inc.",1,2021-10-01,1
"317",20611,"2021/11","Southern Maryland Electric Cooperative Inc.",2,2021-11-01,1
"318",20611,"2021/12","Southern Maryland Electric Cooperative Inc.",2,2021-12-01,1
"319",20611,"2022/01","Southern Maryland Electric Cooperative Inc.",2,2022-01-01,1
"320",20611,"2022/02","Southern Maryland Electric Cooperative Inc.",2,2022-02-01,1
"321",20611,"2022/03","Southern Maryland Electric Cooperative Inc.",2,2022-03-01,1
"322",20611,"2022/04","Southern Maryland Electric Cooperative Inc.",2,2022-04-01,1
"323",20611,"2022/05","Southern Maryland Electric Cooperative Inc.",2,2022-05-01,1
"324",20611,"2022/06","Southern Maryland Electric Cooperative Inc.",2,2022-06-01,1
